time,x,z,vx,vz,theta,omega,delta,T_cmd,delta_d
1.01,0.000185038614551077,-0.999511246057785,0.0380124701400992,0.0976980678458459,0.0060102784358864,0.258594051742142,-1.57217777219931,-0.548726574464815,-1.4182301903267
1.012,0.000263559542408383,-0.999296437269432,0.0450842620424865,0.117233217582388,0.00647546539590742,0.133273692046836,-1.5696000593313,-0.603852040237226,-1.40151836756446
1.014,0.000354792381269925,-0.999042633842246,0.0518665454844841,0.136760222850742,0.00671305388969234,0.0125932753556731,-1.56609969989982,-0.586913416451458,-1.38435225186869
1.016,0.000458254635145077,-0.998749846359571,0.058311060001015,0.156276230854916,0.00673076867844801,-0.102669635930626,-1.56168898851321,-0.511158198833349,-1.36672898051488
1.018,0.000573463808043211,-0.998418085404752,0.0643695451270027,0.17577838879892,0.00653633452338126,-0.211737479411341,-1.55638021977982,-0.389833883108734,-1.34864569077855
1.02,0.000699937403973703,-0.998047361561132,0.0699937403973703,0.195263843886763,0.00613747618569896,-0.313832692685754,-1.55018568830801,-0.23618796500345,-1.3300995199352
1.022,0.000837213605217546,-0.997637695193461,0.0751535399958954,0.214729716114117,0.00554167545730096,-0.40846119775075,-1.54311929063179,-0.0634679402433329,-1.31108760526034
1.024,0.000984913307142217,-0.997189145792098,0.079891456701773,0.234173016643314,0.00475544225285911,-0.496262854193641,-1.5352013309878,0.115078695445781,-1.29160708402948
1.026,0.00114267808338681,-0.996701782628809,0.084268157943052,0.253590729428346,0.0037850435177383,-0.578161005999344,-1.52645371553836,0.286204446338054,-1.27165509351813
1.028,0.00131014950759044,-0.996175674975357,0.0883443111477817,0.272979838423208,0.00263674619730339,-0.655078997152777,-1.51689835044577,0.436661816707651,-1.25122877100179
1.03,0.00148696915339218,-0.995610892103508,0.092180583744011,0.292337327581895,0.00131681723691925,-0.727940171638858,-1.50655714187236,0.553586306132837,-1.23032581571824
1.032,0.00167277859443114,-0.995007503285024,0.0958376431597892,0.311660180858401,-0.000168476418049254,-0.797667873442503,-1.49545199598042,0.632922306186235,-1.20895685203746
1.034,0.00186721940434642,-0.994365577791671,0.0993761568231654,0.330945382206719,-0.00181286782223724,-0.865185446548631,-1.48360481893226,0.679423100434825,-1.18714542946162
1.036,0.00206993315677711,-0.993685184895213,0.102856792162189,0.350189915580844,-0.00361009003027984,-0.931416234942159,-1.4710375168902,0.698224967749688,-1.16491565945518
1.038,0.00228056142536232,-0.992966393867415,0.106340216604908,0.369390764934771,-0.0055538760968122,-0.997283582608005,-1.45777199601655,0.694464187001907,-1.14229165348259
1.04,0.00249874578374114,-0.99220927398004,0.109887097579373,0.388544914222492,-0.00763795907646943,-1.06371083353108,-1.44383016247361,0.673277037062564,-1.11929752300828
1.042,0.00272419967102935,-0.991413901732472,0.113545066585285,0.40764962998473,-0.00985715613696548,-1.13142196167589,-1.42923338309062,0.639799796802741,-1.09595737949672
1.044,0.00295692398824951,-0.990580382534574,0.117309611408956,0.426703309109109,-0.0122106208983296,-1.20034346092523,-1.41400086736449,0.599168745093522,-1.07229533441234
1.046,0.00319699150190085,-0.989708829023826,0.121163183908352,0.445704631069979,-0.0146985910936698,-1.27020245514147,-1.39815128545905,0.556520160805987,-1.04833549921961
1.048,0.00344447497848262,-0.988799353837708,0.125088235941437,0.464652275341691,-0.0173213044560943,-1.34072606818699,-1.38170330753812,0.516990322811219,-1.02410198538295
1.05,0.00369944718449406,-0.987852069613703,0.129067219366177,0.483544921398598,-0.0200789987187109,-1.41164142392416,-1.36467560376555,0.485580220423032,-0.99961871690142
1.052,0.00396198088643439,-0.986867088989289,0.133082586040536,0.502381248715049,-0.0229719116146278,-1.48267564621536,-1.34708684430516,0.464179183138048,-0.974905306069456
1.054,0.00423214885080287,-0.98584452460195,0.137116787822479,0.521159936765396,-0.0260002808769531,-1.55355585892296,-1.32895569932077,0.451564880635702,-0.949977053476939
1.056,0.00451002384409872,-0.984784489089165,0.141152276569972,0.53987966502399,-0.0291643442387948,-1.62400918590934,-1.31030083897624,0.446379693038156,-0.924849072248325
1.058,0.00479567863282119,-0.983687095088415,0.145171504140979,0.558539112965181,-0.0324643394332609,-1.69376275103687,-1.29114093343538,0.447266000467576,-0.899536475508073
1.06,0.00508918598346952,-0.982552455237182,0.149156922393466,0.577136960063322,-0.0359005041934596,-1.76254367816793,-1.27149465286202,0.452866183046126,-0.874054376380643
1.062,0.00539059427121146,-0.981380685567878,0.153094393432926,0.595671986474742,-0.0394726776867146,-1.83013019329902,-1.25138062498586,0.461822620895969,-0.848417887990491
1.064,0.00569985430588884,-0.980171915692646,0.156983420354977,0.614143375083689,-0.0431791048172131,-1.89650493096312,-1.23081730779999,0.47277769413927,-0.822642123462077
1.066,0.00601689250601201,-0.978926278618562,0.160826916502763,0.632550409456391,-0.0470176319233579,-1.96170162782734,-1.20982311686339,0.484373782898192,-0.796742195919859
1.068,0.0063416352900913,-0.977643907352701,0.164627795219431,0.650892373159077,-0.050986105343552,-2.02575402055879,-1.188416467735,0.495253267294901,-0.770733218488294
1.07,0.00667400907663707,-0.976324934902137,0.168388969848124,0.669168549757974,-0.0550823714161983,-2.08869584582458,-1.1666157759738,0.504092940379444,-0.744630310624645
1.072,0.00701394028415965,-0.974969494273946,0.17211335373199,0.687378222819309,-0.0593042764796997,-2.15056084029183,-1.14443945713875,0.510361092543237,-0.718448737440662
1.074,0.00736135533116939,-0.973577718475203,0.175803860214173,0.705520675909312,-0.0636496668724589,-2.21138274062763,-1.12190592678881,0.514317511519056,-0.692203909702578
1.076,0.00771618063617663,-0.972149740512983,0.179463402637819,0.723595192594208,-0.0681163889328791,-2.27119528349909,-1.09903360048293,0.516256397967564,-0.665911244509433
1.078,0.00807834261769172,-0.970685693394361,0.183094894346074,0.741601056440227,-0.072702288999363,-2.33003220557334,-1.07584089378009,0.516471952549424,-0.639586158960266
1.08,0.00844776769422501,-0.969185710126413,0.186701248682083,0.759537551013595,-0.0774052134103136,-2.38792724351747,-1.05234622223924,0.5152583759253,-0.613244070154116
1.082,0.008824382179002,-0.967649923145296,0.190284397346128,0.777404255783428,-0.0822229755062557,-2.44489958865509,-1.02856774517299,0.512909868755853,-0.586900395190021
1.084,0.00920811196410896,-0.966078462603506,0.193842345467035,0.795201933830383,-0.0871532566362022,-2.50091025093579,-1.00452259690848,0.509720631701747,-0.560570551167022
1.086,0.00959888283634731,-0.964471458082618,0.197372116530766,0.812931644138006,-0.0921937051512878,-2.55590569496565,-0.980227655526506,0.505984865423646,-0.534269955184157
1.088,0.00999662058251846,-0.962829039164211,0.200870734023285,0.830594445689841,-0.0973419694026475,-2.60983238535075,-0.955699799107866,0.50199677058221,-0.508014024340464
1.09,0.0104012509894238,-0.961151335429863,0.204335221430554,0.848191397469434,-0.102595697741416,-2.66263678669717,-0.930955905733347,0.498048185684224,-0.481818126981895
1.092,0.0108126998438649,-0.959438476461149,0.207762602238535,0.86572355846033,-0.107952538518728,-2.714265363611,-0.906012853483742,0.494376619697218,-0.455696510133358
1.094,0.011230892932643,-0.957690591839649,0.21114989993319,0.883191987646072,-0.113410140085718,-2.76466458069832,-0.880887520439843,0.491165252049472,-0.429662299498723
1.096,0.0116557560425597,-0.955907811146939,0.214494138000483,0.900597744010208,-0.118966150793522,-2.8137809025652,-0.85559678468244,0.488594900015385,-0.403728572028769
1.098,0.0120872149604162,-0.954090263964596,0.217792339926376,0.917941886536281,-0.124618218993274,-2.86156079381774,-0.830157524292325,0.486846380869357,-0.377908404674277
1.1,0.0125251954730141,-0.952238079874198,0.221041529196831,0.935225474207836,-0.130363993036108,-2.90795071906201,-0.804586617350291,0.486100511885785,-0.352214874386027
1.102,0.0129696188702781,-0.950351388428146,0.224239271781485,0.952449215931617,-0.136201008229238,-2.95290368364312,-0.778900680310981,0.486538110339071,-0.326661058114799
1.104,0.0134203884546261,-0.94843031906213,0.227385303584676,0.969612420307164,-0.142126347704183,-2.99639885586225,-0.753115283124452,0.488339993503612,-0.301260032811372
1.106,0.0138774030315991,-0.946475001182666,0.230479902994416,0.986714045857215,-0.14813698154854,-3.0384219447596,-0.727245734114612,0.491686978653808,-0.276024875426527
1.108,0.0143405614067385,-0.944485564196268,0.233523348398715,1.00375305110451,-0.154229879849909,-3.07895865937537,-0.701307341605369,0.496759883064059,-0.250968662911044
1.11,0.0148097623855852,-0.942462137509451,0.236515918185587,1.02072839457178,-0.160402012695885,-3.11799470874977,-0.675315413920631,0.503714559698215,-0.226104442132085
1.112,0.0152849047736807,-0.940404850528729,0.239457890743042,1.03763903478177,-0.166650350174068,-3.155515801923,-0.649285259384308,0.512132682377518,-0.201444568033605
1.114,0.0157658873765658,-0.938313832660616,0.242349544459092,1.05448393025722,-0.172971862372054,-3.19150764793526,-0.623232186320307,0.521021745780604,-0.177000703636353
1.116,0.016252608999782,-0.936189213311628,0.24519115772175,1.07126203952086,-0.179363519377442,-3.22595595582675,-0.597171503052538,0.529364280275557,-0.152784481877458
1.118,0.0167449684488702,-0.934031121888279,0.247983008919026,1.08797232109544,-0.185822291277828,-3.25884643463768,-0.571118517904908,0.536142816230464,-0.12880753569405
1.12,0.0172428645293718,-0.931839687797083,0.250725376438934,1.10461373350368,-0.192345148160811,-3.29016479340825,-0.545088539201326,0.54033988401341,-0.105081498023259
1.122,0.0177461893303137,-0.929615025896622,0.253417774222072,1.12118703722079,-0.198928992220318,-3.31989471546491,-0.519096587198888,0.540938013992482,-0.0816180018022158
1.124,0.0182548080746668,-0.927357192853741,0.256056658419396,1.13770020053175,-0.205570454075596,-3.34801178127905,-0.493156529887441,0.536919736535765,-0.05842867996805
1.126,0.0187685792688878,-0.925066230787354,0.25863772073445,1.15416299367401,-0.212266096452219,-3.37448954560832,-0.467281947190021,0.527267582011346,-0.0355251654578944
1.128,0.0192873614194334,-0.922742181816373,0.261156652870778,1.17058518688502,-0.219012482075766,-3.39930156321037,-0.441486419029657,0.51096408078731,-0.0129190912088738
1.13,0.0198110130327603,-0.920385088059711,0.263609146531923,1.18697655040221,-0.225806173671811,-3.42242138884284,-0.415783525329385,0.487093982689274,0.00937794673651487
1.132,0.0203393926153253,-0.91799499163628,0.265990893421429,1.20334685446304,-0.232643733965931,-3.44382257726338,-0.39018684601224,0.457093085066077,0.0313552009124009
1.134,0.0208723586735852,-0.915571934664994,0.26829758524284,1.21970586930495,-0.239521725683703,-3.46347868322962,-0.364709961001256,0.424748232789778,0.053002772429537
1.136,0.0214097697139965,-0.913115959264766,0.270524913699699,1.23606336516538,-0.246436711550701,-3.48136326149923,-0.339366450219467,0.393948490189969,0.0743107992933119
1.138,0.021951484243016,-0.910627107554506,0.27266857049555,1.25242911228179,-0.253385254292503,-3.49744986682983,-0.314169893589906,0.368582921596243,0.0952694195091141
1.14,0.0224973607671005,-0.90810542165313,0.274724247333937,1.2688128808916,-0.260363916634684,-3.51171205397907,-0.289133871035608,0.35254059133819,0.115868771082332
1.142,0.0230472752695283,-0.905550976339204,0.276690819699384,1.28521791852098,-0.267369352151369,-3.52414127764018,-0.264271678194047,0.349710563745403,0.136098992018355
1.144,0.0236011736408641,-0.902963977029914,0.278579898200335,1.30162138185091,-0.274398577810872,-3.53480059224862,-0.239595473560453,0.363981903147473,0.155950220322571
1.146,0.0241590192484945,-0.900344661802103,0.280406277226216,1.31799390485106,-0.281448701430057,-3.54377095217546,-0.215117131344496,0.399243673873993,0.175412594000369
1.148,0.0247207754598057,-0.897693268732611,0.282184751166452,1.33430612149113,-0.288516830825787,-3.55113331179175,-0.190848525755848,0.459384940254553,0.194476251057137
1.15,0.0252864056421843,-0.895010035898281,0.283930114410469,1.35052866574079,-0.295600073814925,-3.55696862546854,-0.166801531004179,0.548124827409376,0.213131398350754
1.152,0.0258558731630166,-0.892295201375953,0.28565716134769,1.36663217156974,-0.302695538214334,-3.56135784757688,-0.14298802129916,0.665273858643166,0.23136982634639
1.154,0.026429141389689,-0.889549003242468,0.287380686367542,1.38258727294765,-0.309800331840878,-3.56438193248783,-0.119419870850461,0.806733955445114,0.249184909116502
1.156,0.027006173689588,-0.88677167957467,0.28911548385945,1.39836460384421,-0.316911562511418,-3.56612183457244,-0.0961089538677517,0.968237100095037,0.266570089586037
1.158,0.0275869334300999,-0.883963468449398,0.290876348212839,1.41393479822911,-0.324026338042819,-3.56665850820176,-0.0730671445607039,1.14551527487276,0.283518810679943
1.16,0.0281713839786112,-0.881124607943494,0.292678073817134,1.42926849007203,-0.331141766251944,-3.56607290774685,-0.0503063171389877,1.33430046205809,0.30002451532317
1.162,0.0287595158968416,-0.878255472384696,0.294533243031947,1.44433247692984,-0.338254465429561,-3.56437005017902,-0.0278379970703026,1.53032464393085,0.316080646440665
1.164,0.0293514285238438,-0.875356981104323,0.296445590097637,1.4590782107082,-0.345359095762065,-3.56125120287065,-0.00567231485446405,1.72931980277086,0.331680646957376
1.166,0.0299472483930041,-0.872430189684593,0.298416637224751,1.47345330689995,-0.352449827909756,-3.55634169579439,0.0161809477506835,1.92701792085795,0.346817959798251
1.168,0.0305471020377086,-0.869476153707721,0.300447906623834,1.48740538099791,-0.359520832532934,-3.54926685892289,0.0377120089872957,2.11915098047192,0.361486027888238
1.17,0.0311511159913433,-0.866495928755923,0.302540920505434,1.50088204849494,-0.366566280291898,-3.53965202222878,0.0589110870975281,2.30153704985548,0.375678392511003
1.172,0.0317594167872944,-0.863490570411417,0.304697201080097,1.51383092488387,-0.37358034184695,-3.52712251568472,0.0797684003235362,2.47197417439753,0.38939085720069
1.174,0.0323721309589481,-0.860461134256417,0.306918270558367,1.52619962565754,-0.380557187858389,-3.51130366926335,0.100274166907476,2.6302403766332,0.402621487741924
1.176,0.0329893850396904,-0.85740867587314,0.309205651150793,1.53793576630879,-0.387490988986516,-3.49182081293732,0.120418605091502,2.77619976506049,0.415368448278047
1.178,0.0336113055629075,-0.854334250843802,0.31156086506792,1.54898696233046,-0.394375915891629,-3.46829927667927,0.140191933117771,2.90971644817739,0.4276299029524
1.18,0.0342380190619855,-0.85123891475062,0.313985434520295,1.55930082921538,-0.401206139234031,-3.44036439046184,0.159584369228438,3.03065453448191,0.439404015908325
1.182,0.034869627695704,-0.848123788223518,0.316477936854303,1.56883593918792,-0.407974797285444,-3.40766313540925,0.178586644946632,3.13887813247204,0.450688951289164
1.184,0.0355061361244171,-0.844990252083256,0.319025169959691,1.57759469139849,-0.414670898763291,-3.36992909725194,0.197191544919376,3.2342513506458,0.461482873238259
1.186,0.0361475246338721,-0.841839752198303,0.321610986862046,1.58559044172903,-0.421282419996419,-3.32691751287193,0.215392367074663,3.31663829750117,0.47178394589895
1.188,0.0367937735098164,-0.838673734437127,0.324219240586954,1.59283654606147,-0.427797337313675,-3.27838361915123,0.233182409340491,3.38590308153615,0.481590333414581
1.19,0.0374448630379977,-0.835493644668196,0.326833784160001,1.59934636027776,-0.434203627043905,-3.22408265297185,0.250554969644854,3.44192648874931,0.49090028651352
1.192,0.0381007735041631,-0.83230092875998,0.329438470606775,1.60513324025981,-0.440489265515956,-3.1637698512158,0.267503345915747,3.48497288765196,0.499714047379809
1.194,0.0387614851940604,-0.829097032580945,0.332017152952862,1.61021054188957,-0.446642229058674,-3.09720045076511,0.284020836081167,3.51569022926818,0.508033849653156
1.196,0.0394269783934368,-0.825883401999562,0.334553684223848,1.61459162104898,-0.452650494000907,-3.02412968850177,0.300100738069108,3.53474314212261,0.515862013558298
1.198,0.0400972333880399,-0.822661482884298,0.337031917445319,1.61828983361997,-0.4585020366715,-2.94431280130781,0.315736349807566,3.54279625473988,0.523200859319973
1.2,0.0407722304636171,-0.819432721103621,0.339435705642864,1.62131853548448,-0.464184833399301,-2.85750502606524,0.330920969224537,3.54051419564463,0.530052707162919
1.202,0.0414519130474801,-0.816198467283983,0.3417505983233,1.62369615476562,-0.469686896863614,-2.76354682240784,0.345648549603209,3.5285615933615,0.536419877311874
1.204,0.0421360771331978,-0.812959691083759,0.34396893091838,1.62546140855126,-0.474996385145575,-2.66261954097651,0.359915665647547,3.50760307641511,0.542304689991575
1.206,0.0428244818559034,-0.809717266919308,0.346084735341089,1.62665808617044,-0.480101492676778,-2.55498975516392,0.373719547416709,3.47830327333012,0.547709465426759
1.208,0.0435168863507301,-0.80647206920699,0.348092043504414,1.62732997695221,-0.484990413888815,-2.44092403836276,0.387057424969853,3.44132681263115,0.552636523842166
1.21,0.044213049752811,-0.803224972363163,0.349984887321338,1.62752087022563,-0.48965134321328,-2.32068896396569,0.399926528366138,3.39733388931073,0.557088243308065
1.212,0.0449127311972794,-0.799976850804184,0.351757298704848,1.62727455531973,-0.494072475081768,-2.19455110536539,0.412324087664721,3.34688272712278,0.561068332341999
1.214,0.0456156898192683,-0.796728578946414,0.353403309567928,1.62663482156356,-0.49824200392587,-2.06277703595453,0.424247332924761,3.29042957858261,0.564581829908784
1.216,0.0463216847539109,-0.79348103120621,0.354916951823565,1.62564545828617,-0.502148124177182,-1.92563332912578,0.435693494205415,3.22842626267343,0.567633832818766
1.218,0.0470304751363405,-0.790235081999932,0.356292257384742,1.62435025481661,-0.505779030267297,-1.78338655827182,0.446659801565843,3.16132459837845,0.570229437882293
1.22,0.0477418201016902,-0.786991605743937,0.357523258164447,1.62279300048393,-0.509122916627807,-1.63630329678532,0.457143485065202,3.08957640468086,0.572373741909713
1.222,0.0484554737535586,-0.783751336465479,0.358605472284555,1.6210169270847,-0.512169171665747,-1.48468065780546,0.467142424228153,3.01363350056389,0.574071841711374
1.224,0.0491711700694068,-0.780514446635389,0.359540362702517,1.61906303628568,-0.514911959689914,-1.32893791345739,0.476657096441372,2.93394770501072,0.575328834097624
1.226,0.049888637995161,-0.777280968335393,0.360330878584672,1.61697177222114,-0.517346638984545,-1.16952487561279,0.485688628557037,2.85097083700456,0.576149815878809
1.228,0.0506076064767479,-0.774050933647214,0.36097996909736,1.61478357902537,-0.519468567833875,-1.00689135614329,0.494238147427325,2.76515471552862,0.576539883865279
1.23,0.0513278044600937,-0.77082437465258,0.361490583406924,1.61253890083265,-0.521273104522143,-0.84148716692058,0.502306779904415,2.67694920060843,0.576504170048859
1.232,0.0520489608911249,-0.767601323433215,0.361865670679703,1.61027818177725,-0.522755607333585,-0.673762119816304,0.509895652840486,2.58675909624289,0.576048615595403
1.234,0.0527708047157679,-0.764381812070844,0.362108180082038,1.60804186599346,-0.523911434552437,-0.504166026702129,0.517005893087714,2.49494415040432,0.575179970844787
1.236,0.0534930648799493,-0.761165872647193,0.36222106078027,1.60587039761557,-0.524735944462937,-0.333148699449713,0.523638627498279,2.40186215210732,0.573905021318366
1.238,0.0542154703295953,-0.757953537243987,0.36220726194074,1.60380422077785,-0.525224495349322,-0.161159949930717,0.529794982924359,2.30787089036654,0.572230552537498
1.24,0.0549377500106325,-0.754744837942952,0.362069732729788,1.60188377961458,-0.525372445495828,0.0113504099831973,0.535476086218131,2.21332815419658,0.570163350023538
1.242,0.0556596489680706,-0.751539699389965,0.36181204916664,1.60014678046675,-0.525176473635165,0.183950460863708,0.540683581905799,2.11859173261207,0.567710199297843
1.244,0.0563809766432526,-0.748337616487512,0.361440294682068,1.5986199785021,-0.52463854029393,0.356279853055842,0.54542118520966,2.02401941462764,0.564877885881769
1.246,0.057101558576605,-0.74513797670223,0.360961179559726,1.5973273910951,-0.523761926447193,0.527996129347966,0.549693129026038,1.92996898925791,0.561673195296671
1.248,0.0578212203085542,-0.741940167500759,0.36038141408327,1.59629303562018,-0.522549913070024,0.698756832528445,0.553503646251256,1.8367982455175,0.558102913063907
1.25,0.0585397873795265,-0.738743576349735,0.359707708536355,1.5955409294518,-0.521005781137492,0.868219505385644,0.556856969781638,1.74486210573091,0.554173843775984
1.252,0.0592570853299483,-0.735547590715798,0.358946773202638,1.59509508996442,-0.519132811624668,1.03604169070793,0.559757332513506,1.65444955835006,0.54989323066189
1.254,0.0599729397002461,-0.732351598065584,0.358105318365775,1.59497953453248,-0.516934285506622,1.20188093128366,0.562208967343183,1.56578365795421,0.545268755587095
1.256,0.0606871760308462,-0.729154985865733,0.357190054309419,1.59521828053044,-0.514413483758422,1.36539476990122,0.564216107166993,1.47908459243255,0.540308119488221
1.258,0.061399619862175,-0.725957141582881,0.356207691317229,1.59583534533274,-0.51157368735514,1.52624074934895,0.565782984881258,1.39457254967423,0.53501902330189
1.26,0.062110096734659,-0.722757452683668,0.355164939672858,1.59685474631384,-0.508418177271844,1.68407641241523,0.566913833382302,1.31246771756843,0.529409167964721
1.262,0.0628184532071412,-0.719555258961266,0.354068374740421,1.59829726240315,-0.504950990080602,1.83859789459257,0.567613233326152,1.23299028400433,0.523486254413338
1.264,0.0635246199121319,-0.716349709514992,0.352924032205856,1.60017071874989,-0.501179184741471,1.98965570219004,0.567887156407654,1.15636043687108,0.51725798358436
1.266,0.0642285485005579,-0.713139905770697,0.351737812835563,1.60247970205824,-0.497110575811505,2.13713893422087,0.567741922081357,1.08279836405786,0.51073205641441
1.268,0.0649301906233462,-0.709924949154233,0.350515617395938,1.6052287990324,-0.492752977847757,2.28093668969827,0.567183849801812,1.01252425345385,0.503916173840108
1.27,0.0656294979314238,-0.706703941091452,0.349263346653378,1.60842259637654,-0.488114205407281,2.42093806763548,0.566219259023568,0.945756277789077,0.496818045953507
1.272,0.0663264220757175,-0.703475983008205,0.347986901374282,1.61206568079484,-0.483202073047132,2.5570321670457,0.564854469201176,0.882666261133869,0.489445593421573
1.274,0.0670209147071543,-0.700240176330344,0.346692182325047,1.6161626389915,-0.478024395324363,2.68910808694217,0.563095799789185,0.823379678898795,0.481806947486185
1.276,0.0677129274766611,-0.696995622483721,0.345385090272071,1.6207180576707,-0.472588986796029,2.81705492633809,0.560949570242145,0.768019991335306,0.473910248544653
1.278,0.0684024120351648,-0.693741422894188,0.34407152598175,1.62573652353662,-0.466903662019183,2.94076178424671,0.558422100014607,0.716710658694855,0.465763636994288
1.28,0.0690893200335924,-0.690476678987595,0.342757390220482,1.63122262329344,-0.460976235550879,3.06011775968123,0.55551970856112,0.669575141228895,0.457375253232399
1.282,0.0697736167071314,-0.687200504741957,0.341447975258605,1.63717815952776,-0.454814551911412,3.17504592232643,0.552248915928517,0.626736899188879,0.448753237656297
1.284,0.0704553216280125,-0.683912064343934,0.340146139382213,1.64359379835585,-0.448426575474038,3.28560522455328,0.548617044532761,0.58831939282626,0.439905730663293
1.286,0.0711344679527269,-0.680610534532351,0.338854132381338,1.65045742177638,-0.441820300575253,3.39188858940434,0.544631617382097,0.554446082392489,0.430840872650695
1.288,0.0718110888377658,-0.677295092046029,0.337574204046014,1.65775691178805,-0.435003721551553,3.49398893992211,0.540300157484771,0.52524042813902,0.421566804015815
1.29,0.0724852174396203,-0.673964913623791,0.336308604166275,1.66548015038952,-0.427984832739435,3.59199919914915,0.535630187849028,0.500823952515043,0.41209166953134
1.292,0.0731568869147819,-0.670619176004462,0.335059582532154,1.67361501957947,-0.420771628475395,3.68601229012797,0.530629231483114,0.481273608517676,0.402423714603639
1.294,0.0738261304197416,-0.667257055926863,0.333829388933684,1.68214940135659,-0.41337210309593,3.77612113590111,0.525304811395275,0.466621779691974,0.392571285272759
1.296,0.0744929811109908,-0.663877730129819,0.332620273160899,1.69107117771956,-0.405794250937537,3.86241865951111,0.519664450593756,0.456898911780726,0.382542731954126
1.298,0.0751574721450206,-0.660480375352151,0.331434485003832,1.70036823066706,-0.398046066336711,3.9449977840005,0.513715672086802,0.45213545052672,0.372346405063167
1.3,0.0758196366783224,-0.657064168332683,0.330274274252517,1.71002844219776,-0.390135543629949,4.02395143241181,0.507465998882659,0.452361841672746,0.361990655015307
1.302,0.0764795090029196,-0.65362834598992,0.329141254320213,1.72003771567587,-0.382070212918355,4.09938797697932,0.500923053913252,0.457608530961592,0.351483832225972
1.304,0.0771371279529655,-0.650172385961098,0.32803449311308,1.73037403992775,-0.373855747361462,4.1714775867043,0.494094859805217,0.467905964136048,0.340834287110588
1.306,0.0777925334981454,-0.646695826063134,0.326952422160507,1.74101342514527,-0.365497355883411,4.24040587977977,0.48698953910887,0.483284586938903,0.330050370084581
1.308,0.0784457656081447,-0.643198204112945,0.325893472991881,1.75193188152029,-0.357000247408344,4.30635847439875,0.479615214374528,0.503774845112945,0.319140431563377
1.31,0.0790968642526489,-0.639679057927449,0.324856077136588,1.76310541924471,-0.348369630860401,4.36952098875427,0.471980008152507,0.529405108108713,0.30811282374023
1.312,0.0797458694013436,-0.636137925323563,0.323838666124016,1.77451004851039,-0.339610715163722,4.43007904103934,0.464092042993122,0.560155990654968,0.296975939698472
1.314,0.080392821023914,-0.632574344118205,0.322839671483552,1.78612177950921,-0.33072870924245,4.48821824944699,0.45595944144669,0.595960352758693,0.285738213411506
1.316,0.0810377590900456,-0.628987852128293,0.321857524744583,1.79791662243304,-0.321728822020724,4.54412423217022,0.447590326063526,0.636748978134622,0.274408080630567
1.318,0.0816807235694239,-0.625377987170743,0.320890657436497,1.80987058747376,-0.312616262422685,4.59798260740207,0.438992819393946,0.682452650497488,0.26299397710689
1.32,0.0823217544317343,-0.621744287062473,0.31993750108868,1.82195968482325,-0.303396239372475,4.64997899333555,0.430175043988267,0.733002153562023,0.251504338591709
1.322,0.0829608834673356,-0.618086379714485,0.318996192121389,1.83415891186765,-0.294073416751562,4.7002916397,0.421145165167245,0.788328271042961,0.239947600836259
1.324,0.0835981097492799,-0.614404253414119,0.318063686518364,1.8464392147702,-0.284650278270719,4.74906932237,0.411911519333405,0.848361786655034,0.228332199591772
1.326,0.0842334241712925,-0.610697986542797,0.317136645154211,1.85877052688841,-0.275128762598049,4.79645344875645,0.402482485659712,0.913033484112977,0.216666570609485
1.328,0.0848668176270989,-0.606967657481944,0.316211728903539,1.87112278157979,-0.265510808401654,4.84258542627024,0.392866443319131,0.98227414713152,0.204959149640631
1.33,0.0854982810104244,-0.603213344612984,0.315285598640956,1.88346591220183,-0.255798354349635,4.88760666232228,0.383071771484627,1.05601244407018,0.193218369773263
1.332,0.0861278052149944,-0.599435126317339,0.31435491524107,1.89576985211206,-0.245993339110094,4.93165856432346,0.373106849329166,1.13412839011839,0.181452602842259
1.334,0.0867553811345344,-0.595633080976434,0.31341633957849,1.90800453466798,-0.236097701351133,4.97488253968468,0.362980056025713,1.21645334729552,0.169670159429325
1.336,0.0873809996627696,-0.591807286971691,0.312466532527823,1.92013989322709,-0.226113379740853,5.01741999581684,0.352699770747232,1.30281656226572,0.157879347452984
1.338,0.0880046516934256,-0.587957822684536,0.311502154963677,1.9321458611469,-0.216042312947356,5.05941234013083,0.34227437266669,1.39304728169313,0.146088474831759
1.34,0.0886263281202277,-0.584084766496391,0.310519867760661,1.94399237178493,-0.205886439638744,5.10100098003756,0.331712240957052,1.48697475224189,0.134305849484173
1.342,0.0892460089492384,-0.580188296050834,0.309516356068889,1.95564945449748,-0.195647470287194,5.14230300673677,0.321021763440743,1.58442822057617,0.12253977932875
1.344,0.0898636306358685,-0.576268986040056,0.308488402140497,1.9670875226361,-0.185326202581183,5.18333824658364,0.310211362538035,1.68523693336009,0.110798572284013
1.346,0.0904791187478659,-0.572327510418402,0.307432812503129,1.97827708555113,-0.174923206013263,5.22410220972221,0.299289469318658,1.7892301372578,0.0990905362684842
1.348,0.0910923988529786,-0.568364543140217,0.306346393684428,1.98918865259294,-0.164439050075987,5.26459040629649,0.288264514852343,1.89623707893347,0.0874239792006879
1.35,0.0917033965189543,-0.564380758159847,0.305225952212037,1.99979273311186,-0.153874304261907,5.30479834645052,0.277144930208822,2.00608541748438,0.0758071971955755
1.352,0.0923120373135411,-0.560376829431636,0.304068294613599,2.01005983645824,-0.143229538063576,5.34472154032833,0.265939146457827,2.11856629797076,0.0642482148859543
1.354,0.0929182468044868,-0.55635343090993,0.302870227416757,2.01996047198243,-0.132505320973547,5.38435549807394,0.254655594669087,2.23343435141567,0.0527547854224868
